fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;color;quality
6.2;0.3;0.21;1.1;B;31.0;111.0;0.9889;2.97;low;12.2;white;6
5.6;0.15;0.26;5.55;D;51.0;139.0;0.99336;3.47;medium;11.0;white;6
6.9;0.28;0.24;2.1;B;49.0;121.0;0.98882;2.98;medium;13.2;white;7
5.9;0.19;0.21;1.7;B;57.0;135.0;0.99341;3.32;medium;9.5;white;5
7.8;0.22;0.26;9.0;D;38.0;132.0;0.997;3.25;medium;10.2;white;6
6.6;0.18;0.28;1.7;B;53.0;161.0;0.9920700000000001;3.13;medium;10.2;?;6
7.0;0.4;0.25;1.8;E;51.0;189.0;0.99174;3.0;medium;11.4;white;6
6.1;0.28;0.27;4.7;B;56.0;140.0;0.9904200000000001;3.16;low;12.5;white;8
7.6;0.36;0.49;11.3;B;87.0;221.0;0.9984;3.01;medium;9.2;white;5
6.5;0.28;0.34;3.6;B;29.0;121.0;0.99111;3.28;medium;12.1;?;7
6.9;0.19;0.35;6.9;B;51.0;125.0;0.9933;3.1;medium;10.7;white;7
6.5;0.28;0.34;3.6;B;29.0;121.0;0.99111;?;medium;12.1;white;7
6.4;0.22;0.32;4.9;E;50.0;156.0;0.99316;3.38;medium;11.2;white;6
6.8;0.23;0.3;6.95;E;42.0;179.0;0.9946;3.25;medium;10.6;?;6
6.4;0.32;0.31;1.9;B;34.0;126.0;0.99;?;medium;11.8;white;6
6.1;0.28;0.27;4.7;B;56.0;140.0;0.9904200000000001;3.16;low;12.5;white;8
7.6;0.36;0.49;11.3;B;87.0;221.0;0.9984;3.01;medium;9.2;white;5
8.8;0.39;0.35;1.8;D;22.0;80.0;0.99016;2.95;medium;12.6;white;6
6.6;0.24;0.3;11.3;E;11.0;77.0;0.9938100000000001;3.13;medium;12.8;white;7
6.9;0.29;0.3;8.2;A;35.0;112.0;0.99144;3.0;low;12.3;white;6
6.9;0.28;0.3;8.3;A;37.0;113.0;0.99139;?;low;12.3;white;8
6.7;0.38;0.26;9.55;A;35.0;91.0;0.9919;2.98;low;12.4;?;6
8.0;0.28;0.3;8.4;B;35.0;115.0;0.99192;2.93;low;12.3;white;6
6.5;0.25;0.45;7.8;D;52.0;188.0;0.9957600000000001;3.2;medium;9.1;white;5
6.6;0.26;0.46;7.8;D;48.0;186.0;0.9958;3.2;medium;9.1;white;5
7.4;0.29;0.28;10.2;B;43.0;138.0;0.9951;3.1;medium;10.6;?;6
6.3;0.19;0.29;5.5;B;44.0;189.0;0.9930399999999999;3.19;medium;10.3;white;6
6.1;0.33;0.32;7.8;C;52.0;183.0;0.9965700000000001;3.39;high;9.5;white;5
5.6;0.32;0.33;7.4;D;25.0;95.0;0.9926799999999999;3.25;medium;11.1;white;6
7.7;0.46;0.18;3.3;D;18.0;143.0;0.99392;?;medium;10.8;white;6
8.8;0.19;0.3;5.0;B;34.0;120.0;0.9924200000000001;2.94;medium;11.2;?;5
7.7;0.46;0.18;3.3;D;18.0;143.0;0.99392;3.12;medium;10.8;white;6
8.8;0.27;0.25;5.0;D;52.0;99.0;0.9925;2.87;medium;11.4;white;5
5.8;0.18;0.28;1.3;D;9.0;94.0;0.99092;3.21;medium;11.2;white;6
5.8;0.15;0.32;1.2;D;14.0;119.0;0.9913700000000001;3.19;medium;10.2;white;6
5.6;0.32;0.33;7.4;D;25.0;95.0;0.9926799999999999;3.25;medium;11.1;white;6
6.1;0.33;0.32;7.8;C;52.0;183.0;0.9965700000000001;3.39;high;9.5;?;5
7.1;0.32;0.3;9.9;D;63.0;192.0;0.9964200000000001;?;medium;10.2;white;6
6.2;0.23;0.35;0.7;B;24.0;111.0;0.9916;3.37;medium;11.0;white;3
8.9;0.3;0.35;4.6;B;32.0;148.0;0.9945799999999999;3.15;medium;11.5;white;7
6.0;0.14;0.17;5.6;E;37.0;127.0;0.9937299999999999;3.05;medium;9.8;?;6
6.8;0.24;0.29;9.5;D;56.0;157.0;0.9958600000000001;3.11;medium;10.1;white;6
6.7;0.21;0.48;14.8;C;31.0;195.0;0.9994200000000001;2.95;high;8.8;white;6
8.9;0.3;0.35;4.6;B;32.0;148.0;0.9945799999999999;3.15;medium;11.5;white;7
6.1;0.3;0.3;2.1;B;50.0;163.0;0.9895;3.39;medium;12.7;white;7
7.2;0.37;0.4;11.6;D;34.0;214.0;0.9963;3.1;medium;9.8;white;6
6.7;0.64;0.3;1.2;E;18.0;76.0;0.9892;3.16;medium;12.9;white;4
7.2;0.37;0.4;11.6;D;34.0;214.0;0.9963;3.1;medium;9.8;white;6
6.1;0.3;0.3;2.1;B;50.0;163.0;0.9895;3.39;medium;12.7;white;7
7.6;0.28;0.49;20.15;B;30.0;145.0;1.00196;3.01;medium;8.5;?;5
6.3;0.29;0.28;4.7;E;28.0;81.0;0.99036;3.24;medium;12.7;white;8
6.2;0.28;0.28;4.3;C;22.0;105.0;0.9890000000000001;2.98;high;13.1;white;8
7.1;0.18;0.39;14.5;C;48.0;156.0;0.9994700000000001;3.35;high;9.1;white;5
6.4;0.32;0.27;4.9;C;18.0;122.0;0.9916;3.36;high;12.5;white;6
7.1;0.17;0.4;14.55;C;47.0;156.0;0.99945;3.34;high;9.1;white;6
7.1;0.17;0.4;14.55;C;47.0;156.0;0.99945;3.34;high;9.1;white;6
5.8;0.24;0.26;10.05;D;63.0;162.0;0.99375;3.33;medium;11.2;white;6
6.4;0.32;0.27;4.9;C;18.0;122.0;0.9916;3.36;high;12.5;white;6
7.1;0.18;0.39;14.5;C;48.0;156.0;0.9994700000000001;3.35;high;9.1;white;5
7.1;0.17;0.4;14.55;C;47.0;156.0;0.99945;3.34;high;9.1;white;6
7.1;0.18;0.39;15.25;C;45.0;158.0;0.99946;3.34;high;9.1;white;6
7.8;0.29;0.29;3.15;A;41.0;117.0;0.9915299999999999;3.24;low;11.5;?;5
6.2;0.255;0.27;1.3;E;30.0;86.0;0.98834;3.05;medium;12.9;?;7
8.2;0.34;0.29;5.2;A;19.0;92.0;0.9913799999999999;2.95;low;12.5;white;6
6.5;0.24;0.28;1.1;A;26.0;83.0;0.9892799999999999;3.25;low;12.3;white;6
6.9;0.24;0.23;7.1;C;20.0;97.0;0.99246;?;high;11.4;?;6
6.7;0.4;0.22;8.8;B;24.0;113.0;0.9957600000000001;3.22;medium;9.4;white;5
6.7;0.3;0.44;18.5;D;65.0;224.0;0.99956;3.11;medium;9.1;?;5
6.7;0.4;0.22;8.8;B;24.0;113.0;0.9957600000000001;3.22;medium;9.4;white;5
6.8;0.17;0.32;1.4;C;35.0;106.0;0.99026;?;high;12.0;?;5
7.1;0.25;0.28;1.2;D;31.0;111.0;0.99174;?;medium;11.1;white;5
5.9;0.27;0.27;5.0;A;14.0;97.0;0.9905799999999999;?;low;11.8;?;7
6.0;0.16;0.22;1.6;A;36.0;106.0;0.9905;3.24;low;11.4;white;6
6.7;0.3;0.44;18.75;D;65.0;224.0;0.99956;3.11;medium;9.1;white;5
6.6;0.15;0.32;6.0;C;59.0;128.0;0.99192;3.19;high;12.1;white;8
7.3;0.34;0.3;9.4;B;34.0;178.0;0.99554;3.15;medium;10.4;white;6
6.0;0.17;0.29;9.7;A;33.0;98.0;0.99536;?;low;9.2;white;6
6.7;0.47;0.29;4.75;B;29.0;134.0;0.99056;3.29;medium;13.0;?;7
6.6;0.15;0.32;6.0;C;59.0;128.0;0.99192;3.19;high;12.1;white;8
6.6;0.21;0.29;5.35;B;43.0;106.0;0.9911200000000001;2.93;medium;11.5;white;7
6.6;0.21;0.29;5.35;B;43.0;106.0;0.9911200000000001;2.93;medium;11.5;white;7
8.0;0.24;0.48;6.8;C;13.0;134.0;0.99616;?;high;10.0;white;5
5.6;0.34;0.3;6.9;D;23.0;89.0;0.99266;?;medium;11.1;white;6
5.8;0.54;0.0;1.4;A;40.0;107.0;0.98918;3.26;low;12.4;white;5
7.3;0.23;0.24;0.9;A;29.0;86.0;0.98926;2.9;low;12.2;white;6
6.0;0.39;0.13;1.2;D;60.0;172.0;0.9911399999999999;3.06;medium;10.6;white;5
6.1;0.105;0.31;1.3;A;55.0;145.0;0.9912;3.41;low;11.1;?;7
5.8;0.32;0.2;2.6;C;17.0;123.0;0.98936;3.36;high;13.9;?;7
7.6;0.22;0.28;12.0;A;68.0;143.0;0.9983;2.99;low;9.2;white;6
6.8;0.19;0.4;9.85;E;41.0;103.0;0.9953200000000001;2.98;medium;10.5;white;6
6.7;0.24;0.3;3.85;E;105.0;179.0;0.9918899999999999;3.04;medium;11.3;?;8
6.8;0.17;0.34;2.0;B;38.0;111.0;0.99;3.24;medium;12.9;white;6
6.2;0.3;0.31;1.6;A;40.0;106.0;0.9891399999999999;3.26;low;12.9;white;7
6.9;0.29;0.41;7.8;D;52.0;171.0;0.9953700000000001;3.12;medium;9.6;white;5
6.8;0.19;0.34;1.9;B;41.0;108.0;0.99;3.25;medium;12.9;white;6
6.8;0.17;0.34;2.0;B;38.0;111.0;0.99;3.24;medium;12.9;?;6
6.6;0.24;0.27;10.3;B;54.0;219.0;0.9974200000000001;3.04;medium;8.8;white;5
6.6;0.16;0.36;1.1;A;27.0;93.0;0.9888399999999999;3.23;low;13.2;white;8
7.6;0.22;0.28;12.0;A;68.0;143.0;0.9983;2.99;low;9.2;?;6
6.7;0.24;0.3;3.85;E;105.0;179.0;0.9918899999999999;3.04;medium;11.3;white;8
6.8;0.19;0.4;9.85;E;41.0;103.0;0.9953200000000001;2.98;medium;10.5;white;6
6.7;0.16;0.36;2.0;E;24.0;131.0;0.99284;3.3;medium;10.5;white;6
6.5;0.3;0.27;4.0;E;37.0;97.0;0.99026;3.2;medium;12.6;white;8
6.5;0.22;0.19;1.1;D;36.0;191.0;0.99297;3.05;medium;9.5;?;6
6.2;0.36;0.45;10.4;E;22.0;184.0;0.99711;3.31;medium;9.8;white;6
6.2;0.37;0.24;6.1;A;19.0;86.0;0.98934;3.04;low;13.4;white;8
7.6;0.31;0.24;1.8;B;39.0;150.0;0.9913;3.05;medium;11.8;white;7
6.2;0.36;0.45;10.4;E;22.0;184.0;0.99711;3.31;medium;9.8;white;6
5.9;0.32;0.28;4.7;E;34.0;94.0;0.98964;?;medium;13.1;white;7
6.5;0.3;0.27;4.0;E;37.0;97.0;0.99026;?;medium;12.6;white;8
5.8;0.22;0.3;1.1;B;36.0;131.0;0.992;3.26;medium;10.4;white;5
5.4;0.45;0.27;6.4;A;20.0;102.0;0.98944;3.22;low;13.4;white;8
6.1;0.36;0.26;8.15;A;14.0;88.0;0.99031;3.06;low;13.0;white;7
6.2;0.37;0.24;6.1;A;19.0;86.0;0.98934;3.04;low;13.4;white;8
7.5;0.21;0.32;4.8;D;39.0;113.0;0.99393;3.11;medium;10.2;white;7
6.9;0.28;0.33;1.2;A;16.0;98.0;0.9904;3.07;low;11.7;white;6
6.5;0.22;0.19;1.1;D;36.0;191.0;0.99297;3.05;medium;9.5;white;6
7.8;0.2;0.2;1.4;B;25.0;83.0;0.9908799999999999;3.03;medium;11.7;white;6
6.7;0.28;0.31;7.4;B;7.0;81.0;0.99254;3.04;medium;11.4;white;8
7.6;0.31;0.24;1.8;B;39.0;150.0;0.9913;3.05;medium;11.8;white;7
8.0;0.2;0.44;1.0;A;24.0;111.0;0.9915799999999999;3.09;low;11.2;white;6
6.0;0.28;0.27;15.5;B;31.0;134.0;0.99408;?;medium;13.0;white;7
6.0;0.28;0.27;15.5;B;31.0;134.0;0.99408;3.19;medium;13.0;white;7
6.7;0.24;0.36;8.4;D;42.0;123.0;0.9947299999999999;3.34;medium;10.9;white;6
6.3;0.22;0.28;2.4;A;38.0;102.0;0.98998;3.14;low;11.6;?;7
6.0;0.24;0.28;3.95;D;61.0;134.0;0.99146;3.3;medium;11.3;white;7
7.7;0.43;1.0;19.95;D;42.0;164.0;0.9974200000000001;3.29;medium;12.0;white;6
6.4;0.3;0.36;2.0;D;18.0;141.0;0.9927299999999999;3.38;medium;10.5;white;6
6.1;0.33;0.3;3.0;A;30.0;124.0;0.9892200000000001;3.31;low;13.1;white;7
6.0;0.28;0.27;15.5;B;31.0;134.0;0.99408;3.19;medium;13.0;white;7
6.7;0.24;0.36;8.4;D;42.0;123.0;0.9947299999999999;3.34;medium;10.9;white;6
6.7;0.29;0.45;14.3;E;30.0;181.0;0.99869;?;medium;9.1;white;5
6.9;0.33;0.31;4.2;B;21.0;93.0;0.9896;3.18;medium;13.4;white;7
6.5;0.16;0.34;1.4;C;29.0;133.0;0.99108;3.33;high;11.5;white;7
6.0;0.2;0.32;3.0;C;26.0;118.0;0.99134;3.38;high;11.2;?;7
7.5;0.33;0.28;4.9;E;21.0;155.0;0.99385;3.36;medium;10.9;white;6
7.1;0.36;0.28;2.4;B;35.0;115.0;0.98936;3.19;medium;13.5;white;7
6.7;0.29;0.45;14.3;E;30.0;181.0;0.99869;3.14;medium;9.1;white;5
6.4;0.26;0.25;10.7;E;66.0;179.0;0.9960600000000001;3.17;medium;9.9;white;6
7.0;0.22;0.24;11.0;E;75.0;167.0;0.99508;2.98;medium;10.5;?;6
6.5;0.19;0.28;1.4;D;22.0;90.0;0.9903799999999999;3.18;medium;11.7;white;7
6.3;0.21;0.31;1.2;C;30.0;117.0;0.9915799999999999;?;high;11.0;white;6
7.9;0.35;0.28;12.9;B;13.0;63.0;0.9932;?;medium;13.0;white;6
7.7;0.38;0.23;10.8;A;28.0;95.0;0.99164;2.93;low;13.6;white;6
6.8;0.19;0.33;1.3;E;22.0;87.0;0.98987;?;high;12.3;white;7
7.2;0.33;0.34;2.0;D;61.0;171.0;0.9894700000000001;3.25;medium;13.3;white;7
6.6;0.29;0.29;1.8;B;38.0;102.0;0.98819;3.08;low;13.7;white;7
7.5;0.2;0.41;1.2;D;26.0;131.0;0.9913299999999999;3.19;medium;11.1;white;5
6.9;0.33;0.62;7.5;B;46.0;132.0;0.9914299999999999;3.23;medium;13.4;white;7
6.0;0.23;0.15;9.7;A;101.0;207.0;0.99571;3.05;low;9.1;white;5
5.9;0.23;0.24;3.8;D;61.0;152.0;0.99139;3.31;medium;11.3;white;7
6.6;0.32;0.41;7.2;B;55.0;178.0;0.9953700000000001;3.2;medium;9.4;white;5
6.0;0.23;0.15;9.7;A;101.0;207.0;0.99571;?;low;9.1;white;5
5.3;0.36;0.27;6.3;A;40.0;132.0;0.9918600000000001;3.37;low;11.6;white;6
5.3;0.36;0.27;6.3;A;40.0;132.0;0.9918600000000001;3.37;low;11.6;white;6
8.9;0.27;0.28;0.8;A;29.0;128.0;0.9898399999999999;3.01;low;12.4;white;6
7.6;0.23;0.29;8.6;A;65.0;146.0;0.9963;3.11;low;9.8;?;6
6.9;0.75;0.13;6.3;A;19.0;50.0;0.9931200000000001;3.09;low;11.1;white;4
7.1;0.35;0.27;3.1;A;28.0;134.0;0.9897;3.26;low;13.1;white;7
7.2;0.31;0.35;7.2;D;45.0;178.0;0.9955;3.14;medium;9.7;?;5
6.4;0.28;0.44;7.1;B;49.0;179.0;0.9952799999999999;3.15;medium;9.2;white;5
7.2;0.23;0.46;6.4;C;17.0;85.0;0.99279;?;high;11.7;white;6
6.6;0.22;0.3;14.7;A;50.0;136.0;0.9970399999999999;3.14;low;10.6;?;6
7.2;0.31;0.35;7.2;D;45.0;178.0;0.9955;3.14;medium;9.7;white;5
6.4;0.28;0.44;7.1;B;49.0;179.0;0.9952799999999999;3.15;medium;9.2;?;5
7.2;0.24;0.28;1.9;A;30.0;92.0;0.9914;3.1;low;10.9;white;6
6.2;0.27;0.47;1.2;D;28.0;105.0;0.99224;3.23;medium;10.1;white;5
6.5;0.28;0.25;4.8;B;54.0;128.0;0.99074;3.17;medium;12.2;?;7
7.2;0.27;0.31;1.2;A;27.0;80.0;0.98892;3.03;low;12.7;white;6
7.8;0.28;0.25;3.4;A;27.0;99.0;0.98959;2.98;low;13.0;white;6
8.1;0.26;0.27;4.3;A;43.0;123.0;0.9921200000000001;3.16;low;11.2;white;6
6.6;0.23;0.37;8.5;B;46.0;153.0;0.9957600000000001;3.2;medium;9.4;white;6
6.0;0.33;0.2;1.8;D;49.0;159.0;0.9919;3.41;medium;11.0;white;6
6.0;0.33;0.2;1.8;D;49.0;159.0;0.9919;3.41;medium;11.0;?;6
7.3;0.2;0.29;19.5;B;69.0;237.0;1.00037;3.1;medium;9.2;?;6
6.6;0.23;0.37;8.5;B;46.0;153.0;0.9957600000000001;3.2;medium;9.4;white;6
7.3;0.2;0.29;19.9;B;69.0;237.0;1.00037;3.1;medium;9.2;white;6
6.2;0.47;0.19;8.3;B;24.0;142.0;0.992;3.22;medium;12.3;?;6
6.0;0.33;0.2;1.8;D;49.0;159.0;0.9919;3.41;medium;11.0;white;6
7.2;0.14;0.32;1.1;C;48.0;116.0;0.99218;3.04;high;10.0;white;6
5.7;0.22;0.22;16.65;B;39.0;110.0;0.99855;3.24;medium;9.0;?;6
5.7;0.22;0.22;16.65;B;39.0;110.0;0.99855;3.24;medium;9.0;white;6
5.7;0.22;0.22;16.65;B;39.0;110.0;0.99855;?;medium;9.0;white;6
8.1;0.2;0.28;0.9;A;49.0;87.0;0.9906200000000001;2.92;low;11.1;white;6
5.8;0.14;0.15;6.1;E;27.0;123.0;0.9936200000000001;3.06;medium;9.9;white;6
4.8;0.21;0.21;10.2;B;17.0;112.0;0.99324;3.66;medium;12.2;?;7
8.1;0.2;0.28;0.9;A;49.0;87.0;0.9906200000000001;?;low;11.1;white;6
5.7;0.22;0.22;16.65;B;39.0;110.0;0.99855;3.24;medium;9.0;white;6
7.5;0.34;0.24;3.85;A;5.0;34.0;0.99098;3.01;low;11.8;white;4
6.6;0.64;0.28;4.4;E;19.0;78.0;0.99036;3.11;high;12.9;white;6
7.0;0.48;0.12;4.5;A;23.0;86.0;0.99398;2.86;low;9.0;?;5
7.6;0.37;0.34;3.2;A;42.0;162.0;0.9903;3.01;low;12.4;white;6
7.0;0.48;0.12;4.5;A;23.0;86.0;0.99398;2.86;low;9.0;white;5
6.6;0.64;0.28;4.4;E;19.0;78.0;0.99036;3.11;high;12.9;white;6
8.0;0.25;0.27;9.7;A;15.0;85.0;0.99406;2.99;low;11.2;white;6
7.6;0.38;0.28;4.2;A;7.0;112.0;0.9906;3.0;low;12.6;white;6
6.9;0.26;0.27;4.2;A;20.0;80.0;0.9908899999999999;3.12;low;11.5;white;6
7.8;0.15;0.34;1.1;C;31.0;93.0;0.9909600000000001;3.07;high;11.3;white;7
8.0;0.25;0.27;9.7;A;15.0;85.0;0.99406;2.99;low;11.2;white;6
6.9;0.26;0.27;4.2;A;20.0;80.0;0.9908899999999999;3.12;low;11.5;white;6
5.9;0.655;0.0;5.6;D;8.0;31.0;0.9936;3.32;medium;10.5;white;4
7.6;0.38;0.28;4.2;A;7.0;112.0;0.9906;3.0;low;12.6;white;6
7.8;0.31;0.4;1.6;B;20.0;87.0;0.9911;3.15;medium;11.9;white;6
8.1;0.17;0.21;1.6;D;24.0;119.0;0.9939600000000001;3.18;medium;10.1;white;6
6.8;0.18;0.28;1.1;B;32.0;112.0;0.9908899999999999;3.15;medium;11.0;white;7
7.4;0.28;0.36;14.6;E;35.0;161.0;0.9968;3.14;medium;10.6;white;5
7.3;0.23;0.27;2.6;E;39.0;120.0;0.9913799999999999;3.04;medium;11.3;white;7
6.7;0.22;0.22;1.2;A;5.0;124.0;0.99098;3.1;low;11.2;white;4
7.4;0.25;0.28;7.25;A;14.0;78.0;0.9923799999999999;2.94;low;11.5;white;7
7.5;0.3;0.21;6.55;A;33.0;143.0;0.99244;2.92;low;11.1;white;5
7.2;0.26;0.24;7.0;D;19.0;130.0;0.9917600000000001;3.14;medium;12.8;white;7
6.3;0.32;0.32;1.5;B;12.0;76.0;0.98993;3.3;medium;12.3;white;6
7.7;0.24;0.3;1.4;D;15.0;102.0;0.9929;3.26;medium;10.4;white;6
7.4;0.25;0.28;7.25;A;14.0;78.0;0.9923799999999999;2.94;low;11.5;white;7
7.0;0.24;0.35;1.0;A;42.0;104.0;0.98988;3.16;low;11.7;white;7
5.8;0.28;0.28;4.2;B;52.0;158.0;0.992;3.35;medium;10.7;white;7
6.8;0.19;0.71;17.5;D;21.0;114.0;0.99784;2.85;medium;9.5;white;6
6.8;0.19;0.71;17.5;D;21.0;114.0;0.99784;2.85;medium;9.5;white;6
6.8;0.19;0.71;17.5;D;21.0;114.0;0.99784;2.85;medium;9.5;white;6
6.6;0.19;0.35;1.5;C;37.0;107.0;0.99006;3.18;high;12.0;white;7
6.4;0.28;0.36;1.3;B;28.0;186.0;0.99211;3.31;medium;10.8;white;5
5.6;0.28;0.27;3.9;B;52.0;158.0;0.9920200000000001;3.35;medium;10.7;?;7
5.6;0.28;0.28;4.2;B;52.0;158.0;0.992;3.35;medium;10.7;white;7
6.8;0.19;0.32;7.6;B;37.0;107.0;0.9933200000000001;3.12;medium;10.7;white;7
7.2;0.16;0.29;1.0;A;40.0;123.0;0.9895799999999999;3.12;low;12.1;?;7
6.6;0.17;0.28;1.1;D;55.0;108.0;0.98939;3.0;medium;11.9;white;7
6.6;0.19;0.28;11.8;A;54.0;137.0;0.99492;3.18;low;10.8;white;6
5.8;0.2;0.24;1.4;E;65.0;169.0;0.9904299999999999;3.59;medium;12.3;white;7
6.6;0.39;0.38;9.7;E;49.0;226.0;0.99787;3.3;medium;9.4;white;6
6.8;0.12;0.3;12.9;A;32.0;88.0;0.99654;3.2;low;9.9;white;6
6.6;0.295;0.24;1.6;E;29.0;140.0;0.9930399999999999;3.35;high;10.4;white;7
6.6;0.26;0.24;7.2;E;28.0;137.0;0.9952;3.35;medium;10.4;white;6
7.0;0.32;0.27;7.1;E;37.0;122.0;0.99165;3.15;medium;12.6;white;7
7.4;0.36;0.23;1.9;A;31.0;69.0;0.9892;2.93;low;12.5;white;6
6.7;0.35;0.48;8.8;B;35.0;167.0;0.9962799999999999;3.04;medium;9.4;white;5
6.4;0.38;0.24;7.2;E;41.0;151.0;0.9960399999999999;3.11;medium;9.2;white;5
6.8;0.14;0.18;1.4;D;30.0;90.0;0.99164;3.27;medium;11.2;white;6
7.0;0.16;0.25;14.3;B;27.0;149.0;0.998;2.91;medium;9.2;white;6
7.0;0.16;0.25;14.3;B;27.0;149.0;0.998;2.91;medium;9.2;white;6
6.7;0.35;0.48;8.8;B;35.0;167.0;0.9962799999999999;?;medium;9.4;white;5
6.8;0.14;0.18;1.4;D;30.0;90.0;0.99164;3.27;medium;11.2;white;6
6.8;0.16;0.18;1.8;E;31.0;114.0;0.99226;3.27;medium;10.8;white;6
7.0;0.16;0.25;14.3;B;27.0;149.0;0.998;2.91;medium;9.2;white;6
6.4;0.38;0.24;7.2;E;41.0;151.0;0.9960399999999999;3.11;medium;9.2;white;5
7.2;0.24;0.3;1.2;A;11.0;95.0;0.9891399999999999;2.96;low;12.5;white;6
7.7;0.32;0.61;11.8;D;66.0;188.0;0.9979399999999999;3.0;medium;9.3;?;5
7.0;0.29;0.33;0.9;D;20.0;117.0;0.9904799999999999;3.21;medium;11.4;white;5
7.1;0.27;0.24;12.6;E;48.0;118.0;0.99726;3.04;medium;10.0;white;7
6.8;0.45;0.28;26.05;B;27.0;122.0;1.00295;3.06;low;10.6;white;6
6.3;0.2;0.26;4.7;C;108.0;168.0;0.9927799999999999;?;high;10.7;white;7
7.1;0.27;0.24;12.6;E;48.0;118.0;0.99726;3.04;medium;10.0;white;7
7.2;0.24;0.3;1.2;A;11.0;95.0;0.9891399999999999;2.96;low;12.5;white;6
6.8;0.45;0.28;26.05;B;27.0;122.0;1.00295;?;low;10.6;white;6
6.6;0.36;0.28;6.1;A;12.0;93.0;0.99054;3.19;low;12.8;white;7
7.7;0.32;0.61;11.8;D;66.0;188.0;0.9979399999999999;?;medium;9.3;white;5
7.0;0.29;0.33;0.9;D;20.0;117.0;0.9904799999999999;3.21;medium;11.4;white;5
6.4;0.37;0.2;5.6;B;61.0;183.0;0.99459;3.24;medium;9.5;white;5
6.4;0.38;0.2;5.3;B;57.0;181.0;0.99459;3.24;medium;9.5;white;6
6.4;0.36;0.2;5.7;B;61.0;172.0;0.9946;3.24;medium;9.5;?;6
6.6;0.3;0.25;8.0;A;21.0;124.0;0.9936200000000001;3.06;low;10.8;white;6
6.6;0.3;0.25;8.0;A;21.0;124.0;0.9936200000000001;3.06;low;10.8;white;6
6.5;0.21;0.51;17.6;B;34.0;125.0;0.99966;3.2;medium;8.8;white;6
6.6;0.3;0.25;8.0;A;21.0;124.0;0.9936200000000001;3.06;low;10.8;white;6
7.6;0.31;0.27;8.8;A;57.0;156.0;0.9944200000000001;3.08;low;11.0;white;7
5.8;0.58;0.0;1.5;A;33.0;96.0;0.98918;?;low;12.4;white;6
6.5;0.26;0.39;1.4;C;12.0;66.0;0.9908899999999999;3.25;high;11.3;white;7
8.7;0.3;0.34;4.8;D;23.0;127.0;0.99474;3.12;medium;11.2;white;7
6.4;0.29;0.32;2.4;C;34.0;89.0;0.99008;3.24;high;12.5;white;7
6.7;0.13;0.32;3.7;B;32.0;99.0;0.9934799999999999;3.12;medium;10.0;white;6
6.8;0.19;0.33;4.9;E;42.0;130.0;0.9928299999999999;3.12;medium;11.0;?;6
6.0;0.25;0.4;5.7;C;56.0;152.0;0.99398;3.16;high;10.5;white;6
6.0;0.25;0.4;5.7;C;56.0;152.0;0.99398;3.16;high;10.5;white;6
6.8;0.19;0.33;4.9;E;42.0;130.0;0.9928299999999999;3.12;medium;11.0;white;6
6.4;0.24;0.23;2.0;D;30.0;133.0;0.9908;3.12;medium;11.4;?;7
5.9;0.18;0.28;5.1;B;50.0;139.0;0.99165;3.16;medium;11.3;white;6
7.2;0.33;0.22;4.5;D;10.0;73.0;0.9907600000000001;2.97;medium;12.2;white;7
6.4;0.29;0.24;3.2;C;31.0;95.0;0.9894200000000001;2.9;high;12.6;white;7
7.3;0.31;0.25;6.65;A;30.0;138.0;0.99244;2.9;low;11.1;?;5
7.0;0.29;0.37;1.6;B;34.0;126.0;0.9905799999999999;3.26;medium;12.3;white;6
6.9;0.19;0.6;4.0;E;6.0;122.0;0.99255;2.92;medium;10.4;white;4
6.3;0.32;0.17;17.75;B;51.0;190.0;0.99916;3.13;medium;8.8;white;6
6.6;0.085;0.33;1.4;E;17.0;109.0;0.99306;3.27;high;9.5;?;6
6.3;0.32;0.17;17.75;B;51.0;190.0;0.99916;3.13;medium;8.8;white;6
6.8;0.18;0.32;7.2;B;17.0;109.0;0.99498;3.42;medium;10.4;white;6
6.8;0.52;0.26;5.7;A;27.0;130.0;0.99;3.11;low;13.0;white;7
7.1;0.28;0.28;8.5;B;25.0;191.0;0.9933799999999999;3.16;medium;12.2;white;7
5.7;0.15;0.47;11.4;A;49.0;128.0;0.99456;3.03;low;10.5;?;8
5.8;0.275;0.3;5.4;B;41.0;149.0;0.9926;3.33;low;10.8;?;7
5.4;0.53;0.16;2.7;D;34.0;128.0;0.98856;3.2;medium;13.2;white;8
5.8;0.32;0.28;4.3;E;46.0;115.0;0.98946;3.16;medium;13.0;white;8
6.7;0.22;0.39;1.2;B;26.0;152.0;0.99346;3.5;medium;10.0;white;6
6.1;0.6;0.12;1.8;B;11.0;76.0;0.9926799999999999;?;medium;10.4;white;4
6.5;0.26;0.31;1.3;D;59.0;145.0;0.98944;3.16;medium;12.4;white;6
5.0;0.29;0.54;5.7;A;54.0;155.0;0.9897600000000001;?;low;12.9;?;8
5.4;0.53;0.16;2.7;D;34.0;128.0;0.98856;3.2;medium;13.2;white;8
6.8;0.21;0.26;11.7;E;61.0;152.0;0.99523;?;medium;10.5;white;7
5.8;0.32;0.28;4.3;E;46.0;115.0;0.98946;3.16;medium;13.0;white;8
